image_url,image_ingredients_url,image_nutrition_url,url,product_name,main_category_en,allergens,ingredients_text,countries_en,brands
https://down-ph.img.susercontent.com/file/ph-50009109-ff6731eeb837d876bd43995a2f63da2c,https://down-ph.img.susercontent.com/file/ph-50009109-ff6731eeb837d876bd43995a2f63da2c,,https://shopee.ph/TopBreed-Puppy-Meal-Dry-Dog-Food-2kg-i.1208540979.25020765424?sp_atk=f83686ea-3702-402f-bc21-023996a8f537&xptdk=f83686ea-3702-402f-bc21-023996a8f537,TopBreed Puppy Meal Dry Dog Food 2kg,dog,"beef, wheat, soy, rice","Meat Meal, Wheat Grains and Wheat-byproducts, Rice Middling/Bran, Soya Meal, Beef Tallow (Preserved with Tocopherol), Vegetable Oil, Nutritional Yeast, Animal Digest, Salt, Amino Acids, Yucca Extract, Vitamin and Mineral Premix, Omega 3 and 6 Fatty Acids, Antioxidants, Anti-mold, Enzymes.",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98o-lvwwivj9gh9o64@resize_w900_nl.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98z-lvwwivxyuz3rcf.webp,,b2e04dbd725a,CESAR Wet Dog Food Chicken Flavor 100g (3-Pack),dog,"chicken, beef, sunflower oil, poultry","Meat and Meat By products (Chicken, Beef, Sheep), Water, Gelling Agents, Minerals, Sunflower Oil, Preservative, Flavour, Amino Acid, Vitamins, Coloring Agent, Sodium Nitrite",,
https://down-ph.img.susercontent.com/file/43b4ff71da788cb31e48dbfb119d580a.webp,https://down-ph.img.susercontent.com/file/96f19865b44dafcc6e188de96c3a063d.webp,,https://shopee.ph/CESAR-Naturally-Crafted-Premium-Dog-Food-in-Free-Range-Chicken-Flavor-(6-Pack)-85g.-i.92400595.8356631013,"CESAR Naturally Crafted Premium Dog Food in Free Range Chicken Flavor (6-Pack), 85g.",dog,"chicken, beef, poultry","Meats (Chicken, Beef), Vegetables (Capsicum, Green Beans), Gelling agents, Vegetable Fiber, Minerals & Vitamins, Herbs.",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98w-lvwwgunk3yo8f5.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98o-lvwwgus9x1t13d.webp,,https://shopee.ph/CESAR-Premium-Dog-Food-Australian-Beef-Flavor-85g-i.92400595.9156564725,CESAR Premium Dog Food Australian Beef Flavor 85g,dog,"chicken, beef, poultry","Meats (Chicken, Beef), Vegetables (Capsicum, Green Beans), Gelling agents, Vegetable Fiber, Minerals & Vitaminsm Herbs.",,
https://down-ph.img.susercontent.com/file/bf6d0921362f5fb254acade21f30c37c.webp,https://down-ph.img.susercontent.com/file/473978cc42b3836f1e122a50aca61d2e.webp,,https://shopee.ph/CESAR-Natural-Crafted-Premium-Dog-Food-in-Australian-Turkey-Flavor-for-Adult-Dogs-85g.-i.92400595.11404988762?sp_atk=42b9e8ea-d41c-4c70-b7c6-951589635f42&xptdk=42b9e8ea-d41c-4c70-b7c6-951589635f42,"CESAR Natural Crafted Premium Dog Food in Australian Turkey Flavor for Adult Dogs, 85g.",dog,"chicken, turkey, carrot, poultry","Meats (Turkey, Chicken, Sheep), Vegetables (Carrots, Green Beans), Gelling agents, Vegetable Fibre, Minerals & Vitamins, Herbs ",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98z-lvwwfdxf9n3185.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98p-lvwwfe1l3kk242.webp,,https://shopee.ph/CESAR-Dog-Food-Wet-Pouch-Adult-Beef-Flavor-With-Vegetables-In-Gravy-70g-(6-Pack)-i.92400595.23733356171?sp_atk=fa0a5934-583d-4f2a-85c3-c2643e0cf588,CESAR Dog Food Wet Pouch Adult Beef Flavor With Vegetables In Gravy 70g (6-Pack),dog,"chicken, beef, poultry","Water, Meat and Meat By Products (Chicken, Beef), Vegetables, Modified Tapioca Starch, Amino Acid, Minerals,Gelling Agents, Flavour, Sodium Nitrite. ",,
https://down-ph.img.susercontent.com/file/ph-11134207-7rasb-m1pdtu5uayqtc9.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98s-lvwwfey1s21da4.webp,,https://shopee.ph/CESAR-Wet-Dog-Food-in-Chicken-Meat-with-Surimi-and-Vegetables-in-Jelly-70g-(3-Pack)-i.92400595.22633359845?sp_atk=a0cda623-d2c4-4f64-8dca-0f9b4121f453,CESAR Wet Dog Food in Chicken Meat with Surimi and Vegetables in Jelly 70g (3-Pack),dog,"chicken, wheat, poultry","Water, Chicken, Surimi,Vegetables, Minerals, Gelling: Agents, Wheat Flour.",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98o-lvwwfdxz8tuu98.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98r-lvwwfe252qni86.webp,,https://shopee.ph/CESAR-Dog-Food-Wet-Pouch-Adult-Chicken-Meat-Carrot-Pumpkin-in-Jelly-70g-i.92400595.23033352622?sp_atk=43ffb271-1bd1-4f55-a613-fcee36f3368a,"CESAR Dog Food Wet Pouch Adult Chicken Meat, Carrot & Pumpkin in Jelly 70g",dog,"chicken, wheat, poultry","Water, Chicken, Vegetables, Minerals, Gelling Agents, Wheat Flour.",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98y-lvwwhymhm9377f.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98x-lvwwhyrhey208e.webp,,https://shopee.ph/PEDIGREE-Dog-Wet-Food-in-Chicken-And-Liver-Chunks-Flavor-in-Gravy-130g-(3-Pack)-i.92400595.2024631121?sp_atk=469beed6-9fc8-4e44-a555-a63d1cd84a09,PEDIGREE Dog Wet Food in Chicken And Liver Chunks Flavor in Gravy 130g (3-Pack),dog,"chicken, wheat, soy, poultry","Chicken by product, Chicken liver, Chicken Meat, Wheat gluten, Gelling agents, Fiber, Minerals, Soybean oil, Vitamins, Coloring agents, Flavor, Amino acid, Pouliry liver, Preservatives ",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98y-lvwwixw608cbd7.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98x-lvwwiy29rb7w53.webp,,https://shopee.ph/PEDIGREE-Wet-Food-for-Dogs-Beef-Flavor-in-Gravy-130g-(3-Pack)-i.92400595.1845834754?sp_atk=bbb3e586-aeab-4f1d-b1ac-0daaef0fe529,PEDIGREE Wet Food for Dogs Beef Flavor in Gravy 130g (3-Pack),dog,"chicken, beef, wheat, soy, poultry","Chicken by product, Chicken meat, Chicken Liver, Wheat gluten, Beef liver, Gelling agents, Fiber, Minerals, Soybean oil, Vitamins, Coloring agents, Flavor, Amino acid, Preservatives",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98p-lvwwjf90luk6c0.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r990-lvwwjfdgfcewd1.webp,,https://shopee.ph/PEDIGREE-Canned-Dog-Food-for-Puppy-400g-(2-Pack)-i.92400595.1586186987?sp_atk=22a0f41b-8d42-4947-8b14-6ccadcfad823,PEDIGREE Canned Dog Food for Puppy 400g (2-Pack),dog,"chicken, beef, rice, poultry","Meat and meat by products (Chicken, Beef), Vegetables, Rice, Gelling agents, Fibre, Minerals, Vitamins, Colour, Preservative. ",,
https://down-ph.img.susercontent.com/file/3a04642df3a514588fbbef9bc4abcdf4.webp,https://down-ph.img.susercontent.com/file/aab1f12a0ff460d668d00abdeb51f703.webp,,https://shopee.ph/IAMS-Proactive-Health-Premium-Dog-Food-for-Small-Breed-Adult-Dogs-450g-i.92400595.7843524049?sp_atk=ee61821f-511c-4b87-9bd3-72e9c145abc5,IAMS Proactive Health Premium Dog Food for Small Breed Adult Dogs 450g,dog,"chicken, fish, wheat, corn, barley, poultry","Chicken by Product Meal, Wheat, Corn, Barley, Chicken Oil, Flavor, Beet Pulp, Minerals, Fish Oil, Choline Chloride, Fructooligosaccharide, Vitamins, Methionine, Preservatives",,
https://down-ph.img.susercontent.com/file/sg-11134201-22100-15hbml8wkbived.webp,https://down-ph.img.susercontent.com/file/sg-11134201-22100-ue5snmaxkbivce.webp,,,"PEDIGREE Wet Food for Dogs (12-Pack), 130g. - Dog Food for Adults with Chicken Flavor in Gravy",dog,"chicken, beef, wheat, soy, carrot, pumpkin, poultry","Chicken by Products, Beef Liver, Carrot, Pumpkin, Wheat Flour, Gelling Agents, Fiber, Flavors, Soybean Oil, Minerals, Vitamins, Coloring Agents, Amino Acids, Preservatives ",,
https://down-ph.img.susercontent.com/file/ph-11134207-23020-r8y04iu31jnv70.webp,https://down-ph.img.susercontent.com/file/sg-11134201-22090-gltj3mlbmphvc9.webp,,https://shopee.ph/PEDIGREE-Dog-Food-for-Puppy-%E2%80%93-Wet-Dog-Food-in-Beef-Egg-Loaf-Flavor-with-Vegetables-(12-Pack)-80g.-i.92400595.1698556018?sp_atk=eb25ee16-0a38-411c-ac28-35e1e9e75d44,"PEDIGREE Dog Food for Puppy – Wet Dog Food in Beef Egg Loaf Flavor with Vegetables (12-Pack), 80g.",dog,"chicken, beef, fish, wheat, soy, poultry","Chicken by product, Beef liver, Chicken meat, Wheat gluten, Gelling agents, Fiber, Soybean oil, Beef by product, Minerals, Fish oil, Vitamins, Amino Acids, Flavor, Preservatives, Coloring agent",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98u-lvwwfq1ljd7kc6.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98q-lvwwfqm4pbchce.webp,,https://shopee.ph/PEDIGREE-Pro-High-Protein-Dry-Dog-Food-for-Medium-And-Large-Breed-Dogs-1.5kg-i.92400595.20358149264?sp_atk=1c500dfb-9fe7-4cac-b6ac-eb3f5937f343,PEDIGREE Pro High Protein Dry Dog Food for Medium And Large Breed Dogs 1.5kg,dog,"wheat, corn, soy","Cereals (Corn and/or Wheat), Poultry and Poultry by Product Meal, Animal Hydrolyze, Minerals, Soybean Oil, Vitamins, Amino Acid, Flavour, Preservatives",,
https://down-ph.img.susercontent.com/file/sg-11134201-22100-cutu515yd7iv43.webp,https://down-ph.img.susercontent.com/file/sg-11134201-22100-eqynzy0yd7iv54.webp,,https://shopee.ph/PEDIGREE-PRO-High-Protein-Dog-Dry-Food-(1-Pack)-2.7kg.-for-Mini-and-Small-Breed-i.92400595.14594397826?sp_atk=ab694fff-600c-4aa8-8e3c-4704652adfb0,"PEDIGREE PRO High Protein Dog Dry Food - (1-Pack), 2.7kg. for Mini and Small Breed",dog,"chicken, wheat, corn, barley, poultry","Cereals (Corn and/or Wheat and/or Barley), Poultry and Poultry by Product Meal, Chicken Oil, Animal Hydrolyze, Minerals, Vitamins, Amino Acid, Flavour, Preservatives, L-Carnitine ",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98p-lvwwhb9rsjjc59.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98u-lvwwhbu0ywos3f.webp,,https://shopee.ph/IAMS-Dog-Food-Mother-And-Baby-Dog-in-Chicken-Flavor-Premium-Dry-Food-1.5kg-i.92400595.4343973738?sp_atk=22bca36a-31cc-493b-bd4c-ae16f3434894,IAMS Dog Food Mother And Baby Dog in Chicken Flavor Premium Dry Food 1.5kg,dog,"chicken, fish, wheat, corn, poultry","Chicken by Product Meal, Wheat, Corn, Chicken Oil, Flavour, Beet Pulp, Minerals, Fish Qil, Choline Chloride, Fructooligosaccharide, Vitamins, Preservatives |",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98q-lvwwhicrfe7y7a.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98u-lvwwhign9q2gd2.webp,,https://shopee.ph/IAMS-Proactive-Health-Premium-Dog-Dry-Food-for-Adult-Dogs-3kg-i.92400595.3643627008?sp_atk=275333e2-a960-4fbc-847a-064e863f5a0b,IAMS Proactive Health Premium Dog Dry Food for Adult Dogs 3kg,dog,"chicken, fish, wheat, corn, barley, poultry","Chicken by Product Meal, Wheat, Corn, Barley, Chicken Oil, Flavor, Beet Pulp, Minerals, Fish Oil, Choline Chloride, Fructooligosaccharide, Vitamins, Methionine, Preservatives",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98t-lvwwht2pqm3p98.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98x-lvwwht8ji2sa96.webp,,https://shopee.ph/Pedigree-Dry-Mini-Small-Breed-Dog-Food-Beef-Lamb-and-Vegetable-Flavor-400g-i.92400595.2225964981?sp_atk=bf3be4b6-4345-45ef-98d1-e4dca0f9add6,Pedigree Dry Mini Small Breed Dog Food Beef Lamb and Vegetable Flavor 400g,dog,"chicken, wheat, corn, soy, rice, poultry","Cereals (Corn and/or Wheat and/or Defatted Rice Bran), Poultry and Poultry By-products, Animal Hydrolyzed, Oils (Chicken, Palm), Soybean Meal, Wheat Flour, Minerals, Corn Gluten, Vitamins, Amino Acids, Colouring Agents, Flavours, Preservatives",,
https://down-ph.img.susercontent.com/file/cdf4738e81591f836599238d3554cead.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98w-lvwwguoe2qrq54.webp,,https://shopee.ph/PEDIGREE-Dog-Food-%E2%80%93-Dry-Dog-Food-in-Chicken-and-Vegetable-(6-Pack)-1.5kg.-Pet-Food-for-Adult-Dogs-i.92400595.1732121033?sp_atk=1395b701-93cd-4e8b-bac0-9de315d8c44a,"PEDIGREE Dog Food – Dry Dog Food in Chicken and Vegetable (6-Pack), 1.5kg. Pet Food for Adult Dogs",dog,"wheat, corn, soy, rice","Cereals (Corn and/or Wheat and/or Defatted Rice Bran), Poultry and Poultry by Product, Oils (Palm, | Soybean), Soybean Meal, Minerals, Flavours, Vitamins, Methionine, lodised Salt, Colouring agents, Preservatives, Dried Vegetable.",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r991-lvwwgucqjsytc6.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98w-lvwwguoe2qrq54.webp,,https://shopee.ph/PEDIGREE-NutriDefense-Mini-Dog-Food-for-Puppy-Small-Breed-Dogs-Milk-Flavor-400g-i.92400595.9602940895?sp_atk=dc96f46a-2301-423a-8edb-89efb4258762,PEDIGREE NutriDefense Mini Dog Food for Puppy Small Breed Dogs Milk Flavor 400g,dog,"chicken, fish, wheat, corn, soy, rice, poultry","Cereal (Corn, Rice, Wheat), Poultry and poultry by products, Soy Bean Meal, Oil (Chicken, Soy, Fish (Source of DHA)), Flavour, Minerals, lodised salt, Vitamins, Preservative",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98z-lvwwhyl3oasa21.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98t-lvwwhyp9i6uz10.webp,,https://shopee.ph/PEDIGREE-NutriDefense-Dog-Food-for-Puppy-in-Chicken-and-Egg-with-Milk-Flavor-400g-i.92400595.2015294837?sp_atk=e009fe25-f471-4732-b2f4-9277715269d4,PEDIGREE NutriDefense Dog Food for Puppy in Chicken and Egg with Milk Flavor 400g,dog,"chicken, fish, wheat, corn, soy, rice, egg, poultry","Cereal (Rice, Corn, Wheat), Poultry and poultry by products, Soy bean Products (Soy Bean Meal, Full fat soy bean), Oil (Palm, Chicken, Soy, Fish (Source of DHA)), Flavour, Wheat Flour, Minerals, Corn Gluten Meal, lodised salt, Vitamins, Dietary Fiber, Food Colouring, Preservative, Methionine, Egg Powder ",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98r-lvwwjufmdyho74.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98r-lvwwjukw68smc9.webp,,https://shopee.ph/PEDIGREE-Dog-Food-Dry-Dog-Food-in-Chicken-and-Vegetable-Flavor-1.5kg-i.92400595.1549468948?sp_atk=a017fe9c-a1fe-4663-8bb7-4757b8085b8e,PEDIGREE Dog Food Dry Dog Food in Chicken and Vegetable Flavor 1.5kg,dog,"wheat, corn, soy, rice","Cereals (Corn and/or Wheat and/or Defatted Rice Bran), Poultry and Poultry by Product, Oils (Palm, Soybean), Soybean Meal, Minerals, Flavours, Vitamins, Methionine, lodised Salt, Colouring agents, Preservatives, Dried Vegetable.",,
https://down-ph.img.susercontent.com/file/72f8b82e66031f33894e644161d43ec2.webp,https://down-ph.img.susercontent.com/file/ba1709d4790ddb46a1e781248acd0528.webp,,,"PEDIGREE Puppy Food – Wet Dog Food for Puppy in Chicken Flavor in Gravy (6-Pack), 130g.",dog,"chicken, fish, wheat, carrot, pumpkin, poultry","Chicken by product, Chicken Meat, Chicken Liver, Carrot, Pumpkin, Wheat flour, Fiber, Gelling agents, Minerals, Fish oil, Vitamins, Amino acids, Flavor, ",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r992-lvwwg2ugsxgu7f.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r991-lvwwg2zql8fm9d.webp,,https://shopee.ph/PEDIGREE-PRO-High-Protein-Dry-Puppy-Food-1-Pack-8kg-i.92400595.18358156804?sp_atk=496aedf8-47e4-4917-9be2-3ae7982db7e2,PEDIGREE PRO High Protein Dry Puppy Food 1 Pack 8kg,dog,"chicken, fish, corn, soy, rice, poultry","Cereals (Corn and/or Rice), Poultry and Poultry by Product Meal, Soybean Meal, Animal Hydrolyze, Oil (Chicken, Soybean, Fish), Minerals,Vitamins, Amino Acid, Flavour, Preservatives ",,
https://down-ph.img.susercontent.com/file/sg-11134201-23010-zd70jm5zyemv93.webp,https://down-ph.img.susercontent.com/file/ph-11134207-7r98r-lqd7lsdzkle76a.webp,,https://shopee.ph/PEDIGREE-Dog-Food-Dry-%E2%80%93-Mini-Small-Breed-Dog-Food-in-Chicken-Liver-and-Vegetable-Flavor-1.3kg.-i.92400595.2134649545?sp_atk=8a2d8ff5-1363-487a-84c0-63e489fd50b8,"PEDIGREE Dog Food Dry – Mini Small Breed Dog Food in Chicken, Liver, and Vegetable Flavor, 1.3kg.",dog,"chicken, wheat, corn, soy, rice, poultry","Cereals (Corn and/or Wheat and/or Defatted Rice Bran), Poultry and Poultry By-products, Animal Hydrolyzed, Oils (Chicken, Palm), Soybean Meal, Wheat Flour, Minerals,  Corn Gluten, Vitamins, Amino Acids, Colouring Agents, Flavours , Preservatives",,
https://down-ph.img.susercontent.com/file/ph-11134201-7r98s-lvwwj44mvr98b3.webp,https://down-ph.img.susercontent.com/file/ph-11134201-7r98p-lvwwj4f6gbk3a9.webp,,https://shopee.ph/PEDIGREE-Dog-Food-in-Beef-and-Vegetable-Flavor-1.5kg-i.92400595.1654744494?sp_atk=c948d16c-854b-4bc8-b7f3-144a972db811,PEDIGREE Dog Food in Beef and Vegetable Flavor 1.5kg,dog,"wheat, corn, soy, rice","Cereals (Corn and/or Wheat and/or Defatted Rice Bran), Poultry and Poultry by Product, Oils (Palm, Soybean), Soybean Meal, Minerals, Flavours, Vitamins, Methionine, lodised Salt, Colouring agents, Preservatives, Dried Vegetable. ",,
https://down-ph.img.susercontent.com/file/ph-11134201-7rasb-m26gdb3lkzuq09.webp,https://shopee.ph/GOODEST-Adult-Dog-Dry-Food-in-Beef-Liver-20kg.-i.526929953.26156186280?sp_atk=731751e1-55fe-4eb0-a87e-4b47d760fd70&xptdk=731751e1-55fe-4eb0-a87e-4b47d760fd70,,https://shopee.ph/GOODEST-Adult-Dog-Dry-Food-in-Beef-Liver-20kg.-i.526929953.26156186280?sp_atk=731751e1-55fe-4eb0-a87e-4b47d760fd70&xptdk=731751e1-55fe-4eb0-a87e-4b47d760fd70,Goodest Dog Food 20kg Beef and Liver Flavor for  Adult Dog,dog,"chicken, wheat, corn, soy, rice, poultry","Poultry Meal, Corn, Soybean Meal, Rice, Wheat Bran, Cassava, Fresh Chicken Meat, Tallow, Flavoring Agent (Liver Flavours, Poultry Oil, Salmon Oil, Essential Vitamins (Vitamin A, Vitamin D3, Vitamin E, Nicotinamide, Vitamin B1, Vitamin BS, Pantothenic Acid, Vitamin B2, Vitamin K3, Folic Acid, Biotin and Vitamin B12), Essential Minerals (Iron, Zinc, Copper, Manganese, lodine and Selenium), Sodium Chloride, Vitamin C, Vitamin E, Choline Chloride, L-Methionine, Dried Brewer's Yeast, Turmeric Extract, Spirulina Extract, Beetroot Extract, Beta Carotene, Yucca Schidigera Extract",,
https://down-ph.img.susercontent.com/file/ph-11134207-7r98v-lz9ugf1jwzgaef.webp,https://shopee.ph/Bingo-Adult-20kg-for-your-dogs-i.1339519207.29908848477?sp_atk=c42644e2-e3f8-4799-897c-6aef077bdd87&xptdk=c42644e2-e3f8-4799-897c-6aef077bdd87,,https://shopee.ph/Bingo-Adult-20kg-for-your-dogs-i.1339519207.29908848477?sp_atk=c42644e2-e3f8-4799-897c-6aef077bdd87&xptdk=c42644e2-e3f8-4799-897c-6aef077bdd87,Bingo Adult 20kg for dogs,dog,"beef, fish, corn, soy, rice","Wholegrain cereals (Corn, Rice), Poultry and Poultry by Products, Fish Meal, Beef Meal, Animal Fat, Palm Olein, Soybean Meal, Minerals, Vitamins, Enzymes, Preservatives, Flavor.",,
https://down-ph.img.susercontent.com/file/adb436e3c137abb78870e440a5190057.webp,https://shopee.ph/Max-Dog-Food-Adult-20kg-i.139816365.13992667105,,https://shopee.ph/Max-Dog-Food-Adult-20kg-i.139816365.13992667105,Max Dogfood Adult 20kg for Dogs,dog,"beef, fish, soy, rice","Wholegrain cereals (rice and maize), Beef meal, Poultry meal, Fish meal, Soybean meal, Animal fat (source of omega 3 and omega 6 fatty acids), Vegetable fat, Dietary fibers, Vitamins and minerals. , Enzymes. Prebiotics, Probiotics, Flavours, Preservatives and Yucca Schidigera extract.",,
https://down-ph.img.susercontent.com/file/ph-11134207-7r98o-lz9ugf1k40aid7.webp,https://ph-test-11.slatic.net/p/2fd59912df8b21691c51d83f9327fd8f.jpg,,https://shopee.ph/Zoi-Dog-Adult-20kg-for-your-Dogs-i.1339519207.24485175465?sp_atk=0b3706e1-145a-44d2-87a9-9a129afbbfe1&xptdk=0b3706e1-145a-44d2-87a9-9a129afbbfe1,Zoi Dog Adult 20kg for your Dogs,dog,"wheat, corn","Corn, Wheat Bran, Poultry Meal, Cassava, Palm KernelMeal, Poultry fat, Vitamins, Minerals, Anti-Oxidant, Food Coloring",,
https://down-ph.img.susercontent.com/file/ph-11134207-7rasg-m0e4aozik1guc0.webp,https://down-ph.img.susercontent.com/file/552ae1b7b1480019f0c731b8a6a85571,,https://shopee.ph/Bingo-Puppy-20kg-for-your-Dog-i.1339519207.26111911116?sp_atk=064a0f1c-6964-4576-a953-28878c367678&xptdk=064a0f1c-6964-4576-a953-28878c367678,Bingo Puppy 20kg for your Dog,dog,"beef, fish, corn, soy, rice","Wholegrain cereals (Corn, Rice), Poultry and Poultry by Products, Fish Meal, Beef Meal, Animal Fat, Palm Olein, Soybean Meal, Minerals, Vitamins, Enzymes, Preservatives, Flavor.",,
https://down-ph.img.susercontent.com/file/ph-11134207-7r991-lo68w6jgvgii3f.webp,https://down-ph.img.susercontent.com/file/ph-11134207-7r992-lo68w6jgu1y226.webp,,https://shopee.ph/ALPHAPRO-Regular-Bites-Adult-Beef-20kg-i.188338213.25550010239?sp_atk=309c0764-31f9-4ac4-8530-24f7f3cff767&xptdk=309c0764-31f9-4ac4-8530-24f7f3cff767,ALPHAPRO Regular Bites Adult Beef 20kg,dog,"wheat, corn, soy","Wheat and Corn Grains, Wheat Bran, Soybean Meal, Brewers dried grains, distillers dried grains, tallow, palatant, source of omega-3 and 6 fatty acids, salt vitamin, premix, amino acids, yucca extract, antioxidant",,
https://down-ph.img.susercontent.com/file/ph-11134207-7rasd-m12es6wotjjn14.webp,https://shopee.ph/Nutri-Chunks-Hi-Protein-Puppy-Lamb-5kg-i.188338213.4009730980?sp_atk=4ae1baec-0b79-4181-b6d8-0f82d33c089d&xptdk=4ae1baec-0b79-4181-b6d8-0f82d33c089d,,https://shopee.ph/Nutri-Chunks-Hi-Protein-Puppy-Lamb-5kg-i.188338213.4009730980?sp_atk=4ae1baec-0b79-4181-b6d8-0f82d33c089d&xptdk=4ae1baec-0b79-4181-b6d8-0f82d33c089d,Nutri Chunks Hi-Protein Puppy Lamb 5kg,dog,"chicken, fish, wheat, corn, soy, poultry","Corn, Wheat, Wheat Bran, Meat and Bone Meal(Bovine), Soybean Meal, Full Fat Soybean, Poultry Meal, Corn Gluten Meal, Chicken Fat, Fish Meal, Vitamins, Minerals, Yucca, Preservative",,
https://down-ph.img.susercontent.com/file/ph-11134201-7qul5-lexnd999jbwuf4.webp,https://shopee.ph/Nutri-Chunks-Adult-Maintenance-for-Small-Breeds-10kg-i.188338213.23505131754?sp_atk=5fee9884-ac78-4f7f-885b-08b89bb74f90&xptdk=5fee9884-ac78-4f7f-885b-08b89bb74f90,,https://shopee.ph/Nutri-Chunks-Adult-Maintenance-for-Small-Breeds-10kg-i.188338213.23505131754?sp_atk=5fee9884-ac78-4f7f-885b-08b89bb74f90&xptdk=5fee9884-ac78-4f7f-885b-08b89bb74f90,Nutri Chunks Adult Maintenance for Small Breeds 10kg,dog,"chicken, fish, wheat, corn, soy, poultry","Corn, Wheat, Soybean, Meal, Corn Gluten Meal, Full Fat Soybean, Meat and Bone Meal (Bovine), Wheat Bran, Poultry Meal, Chicken Fat, Fish Meal, Vitamins, Minerals, Chicken Liver Powder, Mannan Oligosaccharide, Yucca, Preservative",,
https://down-ph.img.susercontent.com/file/e4f212adb7b7cb1b12dd712c97dc5b67.webp,https://shopee.ph/Nutri-Chunks-Optimum-Adult-Beef-10kg-i.188338213.3509823744?sp_atk=60d81c17-819f-421e-bf51-96ce6dbbfe0f&xptdk=60d81c17-819f-421e-bf51-96ce6dbbfe0f,,https://shopee.ph/Nutri-Chunks-Optimum-Adult-Beef-10kg-i.188338213.3509823744?sp_atk=60d81c17-819f-421e-bf51-96ce6dbbfe0f&xptdk=60d81c17-819f-421e-bf51-96ce6dbbfe0f,Nutri Chunks Optimum Adult Beef 10kg,dog,"chicken, fish, wheat, corn, soy, poultry","Corn, Wheat, Soybean Meal, Corn Gluten Meal, Full Fat Soybean, Meat and Bone Meal (Bovine), Wheat Bran, Poultry Meal, Chicken Fat, Fish Meal, Vitamins, Minerals, Chicken Liver Powder, Mannan-oligosaccharide, Yucca, Preservative ",,
https://down-ph.img.susercontent.com/file/5e2f10c48d838300a2b5b568ecd7e151.webp,https://shopee.ph/Nutri-Chunks-Maintenance-Adult-Beef-10kg-i.188338213.6409729600?sp_atk=d170af30-2928-4c2c-9e72-c5aaa3be1f66&xptdk=d170af30-2928-4c2c-9e72-c5aaa3be1f66,,https://shopee.ph/Nutri-Chunks-Maintenance-Adult-Beef-10kg-i.188338213.6409729600?sp_atk=d170af30-2928-4c2c-9e72-c5aaa3be1f66&xptdk=d170af30-2928-4c2c-9e72-c5aaa3be1f66,Nutri Chunks Maintenance Adult Beef 10kg,dog,"chicken, fish, wheat, corn, soy, poultry","Corn, Wheat, Wheat Bran, Meat and Bone Meal(Bovine), Soybean Meal, Full Fat Soybean, Poultry Meal, Corn Gluten Meal, Chicken Fat, Fish Meal, Vitamins, Minerals, Yucca, Preservative",,
https://down-ph.img.susercontent.com/file/dcdbe55359818810bb05b93dda43a66e.webp,https://shopee.ph/Nutri-Chunks-Optimum-Adult-Lamb-5kg-i.188338213.6009732030?sp_atk=954c29d3-2402-4246-abf8-a40716c41691&xptdk=954c29d3-2402-4246-abf8-a40716c41691,,https://shopee.ph/Nutri-Chunks-Optimum-Adult-Lamb-5kg-i.188338213.6009732030?sp_atk=954c29d3-2402-4246-abf8-a40716c41691&xptdk=954c29d3-2402-4246-abf8-a40716c41691,Nutri Chunks Optimum Adult Lamb 5kg,dog,"chicken, fish, wheat, corn, soy, milk, poultry","Corn, Corn Gluten Meal, Wheat, Poultry Meal, Meat and Bone Meal (Ovine), Wheat Bran, Soybean Meal, Full Fat Soybean, Chicken Fat, Meat and Bone Meal (Bovine), Fish Meal, Vitamins, Minerals, Chicken Liver Powder, Mannan Oligosaccharide, Yucca, Milk Flavor, Preservative",,
